"Code
AGB","Code
CIQUAL",Groupe d'aliment,Sous-groupe d'aliment,Nom du Produit en Français,LCI Name,code saison (0 : hors saison ; 1 : de saison ; 2 : mix de consommation FR),code avion (1 : par avion),Livraison,Matériau d'emballage,Préparation,DQR - Note de qualité de la donnée (1 excellente ; 5 très faible),mPt/kg de produit,kg CO2 eq/kg de produit
39216,39216,lait et produits laitiers,produits laitiers frais et assimilés,"Clafoutis aux fruits, rayon frais","Fruits batter-pudding, refrigerated",2,0,Glacé,PP,Pas de préparation,2.19,0.55402193,1.7993965
12110,12110,lait et produits laitiers,fromages,Comté,"Comté cheese, from cow's milk",2,0,Glacé,LDPE,Pas de préparation,1.81,0.56890518,5.9441443
12010,12010,lait et produits laitiers,fromages,Coulommiers,"Coulommiers cheese, from cow's milk",2,0,Glacé,LDPE,Pas de préparation,2.24,0.52095566,5.4720098
39211,39211,lait et produits laitiers,produits laitiers frais et assimilés,"Crème aux œufs (petit pot de crème chocolat, vanille, etc.), rayon frais","Custard cream with eggs (a small jar of chocolate or vanilla cream or other flavour), refrigerated",2,0,Glacé,PP,Pas de préparation,2.41,0.32808784999999996,3.6414794
39213,39213,lait et produits laitiers,produits laitiers frais et assimilés,"Crème brûlée, rayon frais","Caramelized custard cream (crème brûlée), refrigerated",2,0,Glacé,PP,Pas de préparation,3.07,0.25412975,1.9160649
39209,39209,lait et produits laitiers,produits laitiers frais et assimilés,"Crème caramel, rayon frais","Custard cream with caramel sauce, refrigerated",2,0,Glacé,PP,Pas de préparation,2.36,0.23964458,1.7973114
19420,19420,lait et produits laitiers,crèmes et spécialités à base de crème,"Crème chantilly, sous pression, UHT","Whipped cream or Chantilly cream, under pressure, UHT",2,0,Ambiant (long),PP,Pas de préparation,3.16,0.18154402,1.7135434
19431,19431,lait et produits laitiers,crèmes et spécialités à base de crème,"Crème de lait, 15 à 20% MG, légère, épaisse, rayon frais","Thick cream, light, 15-20% fat, refrigerated",2,0,Glacé,PP,Pas de préparation,4.08,0.25827337,2.5547703
19430,19430,lait et produits laitiers,crèmes et spécialités à base de crème,"Crème de lait, 15 à 20% MG, légère, semi-épaisse, UHT","Liquid cream, light, 15-20% fat, UHT",2,0,Ambiant (long),PP,Pas de préparation,4.08,0.24524984999999996,2.446617
19410,19410,lait et produits laitiers,crèmes et spécialités à base de crème,"Crème de lait, 30% MG, épaisse, rayon frais","Thick cream 30% fat, refrigerated",2,0,Glacé,PP,Pas de préparation,4.08,0.36366296000000004,3.6767011
19415,19415,lait et produits laitiers,crèmes et spécialités à base de crème,"Crème de lait, 30% MG, semi-épaisse, UHT","Liquid cream 30% fat, UHT",2,0,Ambiant (long),PP,Pas de préparation,4.08,0.35049434,3.5679721
39214,39214,lait et produits laitiers,produits laitiers frais et assimilés,"Crème dessert à la vanille, appertisée","Custard dessert, vanilla, canned",2,0,Ambiant (long),Acier,Pas de préparation,3.07,0.16817747,1.5039323
39229,39229,lait et produits laitiers,produits laitiers frais et assimilés,"Crème dessert à la vanille, rayon frais","Custard dessert, vanilla, refrigerated",2,0,Glacé,PP,Pas de préparation,3.07,0.17837583999999998,1.6053635
39246,39246,lait et produits laitiers,produits laitiers frais et assimilés,"Crème dessert au café, rayon frais","Custard dessert, coffee, refrigerated",2,0,Glacé,PP,Pas de préparation,3.52,0.17837583999999998,1.6053635
39247,39247,lait et produits laitiers,produits laitiers frais et assimilés,"Crème dessert au caramel, rayon frais","Custard dessert, caramel, refrigerated",2,0,Glacé,PP,Pas de préparation,3.52,0.17837583999999998,1.6053635
39506,39506,lait et produits laitiers,produits laitiers frais et assimilés,"Crème dessert au chocolat, appertisée","Custard dessert, chocolate, canned",2,0,Ambiant (long),Acier,Pas de préparation,2.21,0.24548501,3.3492028
39200,39200,lait et produits laitiers,produits laitiers frais et assimilés,"Crème dessert au chocolat, rayon frais","Custard dessert, chocolate, refrigerated",2,0,Glacé,PP,Pas de préparation,2.21,0.25568339,3.4506339
19673,19673,lait et produits laitiers,produits laitiers frais et assimilés,"Crème dessert, allégée en MG, rayon frais","Custard dessert, reduced fat, refrigerated",2,0,Glacé,PP,Pas de préparation,3.52,0.17837583999999998,1.6053635
39710,39710,lait et produits laitiers,produits laitiers frais et assimilés,Crème pâtissière,Pastry cream or custard,2,0,Glacé,Carton,Pas de préparation,1.9,0.16420437,1.3975277
12834,12834,lait et produits laitiers,fromages,Crottin de Chavignol (fromage de chèvre),"Crottin de Chavignol cheese, from goat's milk",2,0,Glacé,LDPE,Pas de préparation,2.45,1.0165275999999999,6.8733835
12832,12832,lait et produits laitiers,fromages,"Crottin de chèvre, au lait cru","Crottin cheese, from goat's milk, from raw milk",2,0,Glacé,LDPE,Pas de préparation,2.45,1.1756396,7.9085137
12833,12833,lait et produits laitiers,fromages,"Crottin de chèvre, sans précision","Crottin cheese, from goat's milk",2,0,Glacé,LDPE,Pas de préparation,2.45,1.1756396,7.9085137
20911,20911,lait et produits laitiers,produits laitiers frais et assimilés,"Dessert au soja aromatisé, rayon frais","Soy dessert, flavoured, refrigerated",2,0,Glacé,PP,Pas de préparation,3.56,0.12220646,0.85817595
19692,19692,lait et produits laitiers,produits laitiers frais et assimilés,"Dessert au soja, aux fruits, rayon frais","Soy dessert, w fruits, refrigerated",2,0,Glacé,PP,Pas de préparation,3.12,0.12220646,0.85817595
19693,19693,lait et produits laitiers,produits laitiers frais et assimilés,"Dessert au soja, nature, rayon frais","Soy dessert, plain, refrigerated",2,0,Glacé,PP,Pas de préparation,2.96,0.10322903,0.82480426
12729,12729,lait et produits laitiers,fromages,Edam,"Edam cheese, from cow's milk",2,0,Glacé,LDPE,Pas de préparation,2.24,0.56890518,5.9441443
12115,12115,lait et produits laitiers,fromages,Emmental ou emmenthal,"Emmental cheese, from cow's milk",2,0,Glacé,LDPE,Pas de préparation,1.84,0.59172631,6.1940466
12118,12118,lait et produits laitiers,fromages,Emmental ou emmenthal râpé,"Emmental cheese, grated, from cow's milk",2,0,Glacé,LDPE,Pas de préparation,1.84,0.5944716999999999,6.2241099
12038,12038,lait et produits laitiers,fromages,Époisses,"Époisses cheese, from cow's milk",2,0,Glacé,LDPE,Pas de préparation,2.24,0.48161291,5.0460319
19641,19641,lait et produits laitiers,produits laitiers frais et assimilés,"Faisselle, 6% MG environ","Drained soft fresh cheese, around 6% fat",2,0,Glacé,PP,Pas de préparation,1.81,0.49117187,5.1390443
12061,12061,lait et produits laitiers,fromages,Feta de brebis,"Feta cheese, from ewe's milk",2,0,Glacé,LDPE,Pas de préparation,2.45,0.7061033800000001,5.5596547
19674,19674,lait et produits laitiers,produits laitiers frais et assimilés,"Flan aux œufs, rayon frais","Flan with eggs, refrigerated",2,0,Glacé,PP,Pas de préparation,3.07,0.21892613,1.7667519
12121,12121,lait et produits laitiers,fromages,Fontina,"Fontina cheese, from cow's milk",2,0,Glacé,LDPE,Pas de préparation,2.24,0.49778677000000005,5.2211521
12522,12522,lait et produits laitiers,fromages,Fourme d'Ambert,"Fourme d'Ambert cheese, from cow's milk",2,0,Glacé,LDPE,Pas de préparation,2.24,0.52200241,5.4833434
12519,12519,lait et produits laitiers,fromages,Fourme de Montbrison,Fourme de Montbrison cheese,2,0,Glacé,LDPE,Pas de préparation,2.24,0.53166929,5.5880101
12705,12705,lait et produits laitiers,fromages,Fromage à pâte ferme environ 14% MG type Masdaam à teneur réduite en MG,"Firm cheese, around 14% fat, Maasdam-type cheese, reduced fat",2,0,Glacé,LDPE,Pas de préparation,2.24,0.52699783,5.4852389
12741,12741,lait et produits laitiers,fromages,Fromage à pâte ferme environ 27% MG type Maasdam,"Firm cheese, around 27% fat, Maasdam-type cheese",2,0,Glacé,LDPE,Pas de préparation,2.24,0.55796506,5.8243447
12047,12047,lait et produits laitiers,fromages,"Fromage à pâte molle à croûte lavée, au lait pasteurisé (type Vieux Pané)","Soft-ripened washed-rind cheese, from pasteurised milk (Vieux pané-type cheese)",2,0,Glacé,LDPE,Pas de préparation,2.24,0.51617355,5.4202322
12008,12008,lait et produits laitiers,fromages,Fromage à pâte molle double crème environ 30% MG,"Soft-ripened cheese, double cream, around 30% fat",2,0,Glacé,LDPE,Pas de préparation,2.24,0.50624294,5.31271
12003,12003,lait et produits laitiers,fromages,Fromage à pâte molle et croûte fleurie (type camembert),Soft-ripened cheese with bloomy rind (Camembert-type cheese),2,0,Glacé,LDPE,Pas de préparation,2.24,0.51778082,5.4376347
12035,12035,lait et produits laitiers,fromages,"Fromage à pâte molle et croûte lavée, allégé environ 13% MG","Soft-ripened washed-rind cheese, reduced fat, around 13% fat",2,0,Glacé,LDPE,Pas de préparation,2.24,0.49778677000000005,5.2211521
12050,12050,lait et produits laitiers,fromages,Fromage à pâte molle et croûte mixte (lavée et fleurie) colorée,"Soft -ripened washed, bloomy and coloured rind cheese",2,0,Glacé,LDPE,Pas de préparation,2.24,0.49778677000000005,5.2211521
12033,12033,lait et produits laitiers,fromages,Fromage à pâte molle triple crème environ 40% MG,"Soft-ripened cheese, triple cream, around 40% fat",2,0,Glacé,LDPE,Pas de préparation,2.24,0.49778677000000005,5.2211521
12116,12116,lait et produits laitiers,fromages,"Fromage à pate pressée cuite type emmental ou emmenthal, allégé en matière grasse","Hard cheese, emmental-type cheese, reduced fat",2,0,Glacé,LDPE,Pas de préparation,2.27,0.5944716999999999,6.2241099
19644,19644,lait et produits laitiers,produits laitiers frais et assimilés,"Fromage blanc nature, 0% MG","Fresh cream cheese, plain, fat free",2,0,Glacé,PP,Pas de préparation,3.48,0.16986799,1.612832
19646,19646,lait et produits laitiers,produits laitiers frais et assimilés,"Fromage blanc nature, 3% MG environ","Fresh cream cheese, plain, around 3% fat",2,0,Glacé,PP,Pas de préparation,3.48,0.19091689,1.8371031
19649,19649,lait et produits laitiers,produits laitiers frais et assimilés,"Fromage blanc nature, gourmand, 8% MG environ","Fresh cream cheese, plain, creamy, around 8% fat",2,0,Glacé,PP,Pas de préparation,3.48,0.22564757,2.2071502
19659,19659,lait et produits laitiers,produits laitiers frais et assimilés,"Fromage blanc ou spécialité laitière, aux fruits, sucré, gourmand, 7% MG environ","Fresh cream cheese, with fruits, creamy, with sugar, around 7% fat",2,0,Glacé,PP,Pas de préparation,1.85,0.17947341,1.4576142
12520,12520,lait et produits laitiers,fromages,Fromage bleu au lait de vache,"Blue cheese, from cow's milk",2,0,Glacé,LDPE,Pas de préparation,2.24,0.51016452,5.3551703
12521,12521,lait et produits laitiers,fromages,Fromage bleu d'Auvergne,"Auvergne blue cheese, from cow's milk",2,0,Glacé,LDPE,Pas de préparation,2.24,0.52174126,5.4805158
12527,12527,lait et produits laitiers,fromages,Fromage bleu de Bresse,"Bresse blue cheese, from cow's milk",2,0,Glacé,LDPE,Pas de préparation,2.24,0.51016452,5.3551703
12528,12528,lait et produits laitiers,fromages,Fromage bleu de Bresse allegé environ 15% MG,"Bresse blue cheese, from cow's milk, reduced fat, around 15% fat",2,0,Glacé,LDPE,Pas de préparation,2.24,0.48571863,5.090486
12523,12523,lait et produits laitiers,fromages,Fromage bleu des Causses,"Causses blue cheese, from cow's milk",2,0,Glacé,LDPE,Pas de préparation,2.24,0.5233028799999999,5.497424
12824,12824,lait et produits laitiers,fromages,Fromage de brebis à pâte molle et croûte fleurie,"Soft ripened cheese with bloomy rind, from ewe's milk, Camembert-type cheese",2,0,Glacé,LDPE,Pas de préparation,2.45,0.7061033800000001,5.5596547
12827,12827,lait et produits laitiers,fromages,Fromage de brebis à pâte pressée,"Semi-hard cheese, from ewe's milk",2,0,Glacé,LDPE,Pas de préparation,2.45,0.6104401899999999,4.8412327
12762,12762,lait et produits laitiers,fromages,Fromage de brebis Corse à pâte molle,"Corsica soft ripened cheese, from ewe's milk",2,0,Glacé,LDPE,Pas de préparation,2.45,1.0686553,8.3300078
12747,12747,lait et produits laitiers,fromages,Fromage de brebis des Pyrénées,"Pyrénées cheese, from ewe's milk",2,0,Glacé,LDPE,Pas de préparation,2.45,0.67397585,5.3193244
12820,12820,lait et produits laitiers,fromages,Fromage de chèvre à pâte molle et croûte fleurie type camembert,"Soft-ripened cheese with bloomy rind, from goat's milk, Camembert-type cheese",2,0,Glacé,LDPE,Pas de préparation,2.45,1.130179,7.6127622
12814,12814,lait et produits laitiers,fromages,"Fromage de chèvre à pâte molle non pressée non cuite croûte naturelle, au lait pasteurisé","Soft-ripened cheese, from goat's milk, from pasteurised milk",2,0,Glacé,LDPE,Pas de préparation,2.45,1.130179,7.6127622
12812,12812,lait et produits laitiers,fromages,Fromage de chèvre bûche,"Cheese, buche, from goat's milk",2,0,Glacé,LDPE,Pas de préparation,2.11,0.8346853000000001,5.6903775
12813,12813,lait et produits laitiers,fromages,"Fromage de chèvre bûche, allégé en matière grasse","Cheese, buche, from goat's milk, light",2,0,Glacé,LDPE,Pas de préparation,2.54,0.9142413,6.2079426
12810,12810,lait et produits laitiers,fromages,Fromage de chèvre demi-sec,"Cheese, semi-dry, from goat's milk",2,0,Glacé,LDPE,Pas de préparation,2.45,0.88337725,6.0365114
12804,12804,lait et produits laitiers,fromages,"Fromage de chèvre frais, au lait cru (type palet ou crottin frais)","Cheese, from goat's milk, fresh, from raw milk",2,0,Glacé,LDPE,Pas de préparation,2.45,0.75512948,5.172814
12800,12800,lait et produits laitiers,fromages,"Fromage de chèvre frais, au lait pasteurisé (type bûchette fraîche)","Cheese, from goat's milk, fresh, from pasteurised milk",2,0,Glacé,LDPE,Pas de préparation,2.45,0.91424148,6.2079442
12805,12805,lait et produits laitiers,fromages,"Fromage de chèvre frais, au lait pasteurisé ou cru (type crottin frais ou bûchette fraîche)","Cheese, from goat's milk, fresh",2,0,Glacé,LDPE,Pas de préparation,2.45,0.84605062,5.764317
12803,12803,lait et produits laitiers,fromages,"Fromage de chèvre lactique affiné (type bûchette, crottin, Sainte-Maure)","Cheese, from goat's milk",2,0,Glacé,LDPE,Pas de préparation,2.45,0.9142413,6.2079426
12801,12801,lait et produits laitiers,fromages,"Fromage de chèvre lactique affiné, au lait cru (type Crottin de Chavignol, Picodon, Rocamadour, Sainte-Maure de Touraine)","Cheese, from goat's milk, from raw milk",2,0,Glacé,LDPE,Pas de préparation,2.45,0.9483367300000001,6.4297562
12802,12802,lait et produits laitiers,fromages,"Fromage de chèvre lactique affiné, au lait pasteurisé (type bûchette ou crottin)","Cheese, from goat's milk, from pasteurised milk",2,0,Glacé,LDPE,Pas de préparation,2.45,0.9142413,6.2079426
12815,12815,lait et produits laitiers,fromages,Fromage de chèvre sec,"Cheese, dry, from goat's milk",2,0,Glacé,LDPE,Pas de préparation,2.45,0.84263373,5.7456914
12320,12320,lait et produits laitiers,fromages,"Fromage fondu double crème, environ 31% MG","Processed cheese, double cream, around 31% fat",2,0,Glacé,LDPE,Pas de préparation,1.88,0.49778677000000005,5.2211521
12310,12310,lait et produits laitiers,fromages,Fromage fondu en portions ou en cubes environ 20% MG,"Processed cheese, around 20% fat, in wedges or cubes",2,0,Glacé,LDPE,Pas de préparation,2.24,0.49778677000000005,5.2211521
12300,12300,lait et produits laitiers,fromages,Fromage fondu en tranchettes,"Processed cheese, in slices",2,0,Glacé,LDPE,Pas de préparation,1.88,0.49778677000000005,5.2211521
19667,19667,lait et produits laitiers,produits laitiers frais et assimilés,"Fromage frais type petit suisse, aromatisé aux fruits, 2-3% MG, enrichi en calcium et vitamine D","Petit-Suisse, fresh cream cheese type, fruits flavoured, 2-3% fat, fortified with calcium and vitamin D",2,0,Glacé,PP,Pas de préparation,3.88,0.18775956,1.8034624
19661,19661,lait et produits laitiers,produits laitiers frais et assimilés,"Fromage frais type petit suisse, aux fruits, 2-3% MG","Petit-Suisse, fresh cream cheese type, with fruits, 2-3% fat",2,0,Glacé,PP,Pas de préparation,3.88,0.18775956,1.8034624
19662,19662,lait et produits laitiers,produits laitiers frais et assimilés,"Fromage frais type petit suisse, aux fruits, 2-3% MG, enrichi en calcium et vitamine D","Petit-Suisse, fresh cream cheese type, with fruits, 2-3% fat, fortified with calcium and vitamin D",2,0,Glacé,PP,Pas de préparation,3.88,0.18775956,1.8034624
19663,19663,lait et produits laitiers,produits laitiers frais et assimilés,"Fromage frais type petit suisse, nature, 0% MG","Petit-Suisse, fresh cream cheese type, plain, fat free",2,0,Glacé,PP,Pas de préparation,3.48,0.16986799,1.612832
19666,19666,lait et produits laitiers,produits laitiers frais et assimilés,"Fromage frais type petit suisse, nature, 10% MG environ","Petit-Suisse like fresh cream cheese, plain, around 9% fat",2,0,Glacé,PP,Pas de préparation,3.48,0.23932936000000002,2.3529264
19664,19664,lait et produits laitiers,produits laitiers frais et assimilés,"Fromage frais type petit suisse, nature, 4% MG environ","Petit-Suisse, fresh cream cheese type, plain, around 4% fat",2,0,Glacé,PP,Pas de préparation,3.48,0.19723156,1.9043844
12009,12009,lait et produits laitiers,fromages,Fromage rond à pâte molle et croûte fleurie 5 à 11% MG type camembert allégé en matière grasse,"Soft-ripened round cheese with bloomy rind, 5 to 11% fat, Camembert-type cheese, reduced fat",2,0,Glacé,LDPE,Pas de préparation,2.24,0.47513702999999996,4.9759153
12012,12012,lait et produits laitiers,fromages,Fromage rond à pâte molle et croûte fleurie environ 11% MG type coulommiers allégé en matière grasse,"Soft-ripened round cheese with bloomy rind, around 11% fat, Coulommiers-type cheese, reduced fat",2,0,Glacé,LDPE,Pas de préparation,2.24,0.47969073,5.0252198
